type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INV	275	275	75	413	0.7857	0.3997	0.5299	39	delly	truth	s2	7
Total	623	623	52	1372	0.923	0.3123	0.4667	51	delly	truth	s2	7
INS	150	150	0	493	1	0.2333	0.3783	51	delly	truth	s2	7
DEL	228	228	0	436	1	0.3434	0.5112	51	delly	truth	s2	7
INV	245	245	52	443	0.8249	0.3561	0.4975	51	delly	truth	s2	7
Total	447	447	33	1548	0.9312	0.2241	0.3613	75.3000000000002	delly	truth	s2	7
INS	84	84	0	559	1	0.1306	0.231	75.3000000000002	delly	truth	s2	7
DEL	130	130	0	534	1	0.1958	0.3275	75.3000000000002	delly	truth	s2	7
INV	233	233	33	455	0.8759	0.3387	0.4885	75.3000000000002	delly	truth	s2	7
Total	308	308	29	1687	0.9139	0.1544	0.2642	99	delly	truth	s2	7
INS	52	52	0	591	1	0.0809	0.1497	99	delly	truth	s2	7
DEL	50	50	0	614	1	0.0753	0.1401	99	delly	truth	s2	7
INV	206	206	29	482	0.8766	0.2994	0.4464	99	delly	truth	s2	7
Total	156	156	4	1839	0.975	0.0782	0.1448	133.1	delly	truth	s2	7
INS	21	21	0	622	1	0.0327	0.0633	133.1	delly	truth	s2	7
DEL	7	7	0	657	1	0.0105	0.0208	133.1	delly	truth	s2	7
INV	128	128	4	560	0.9697	0.186	0.3121	133.1	delly	truth	s2	7
Total	99	99	3	1896	0.9706	0.0496	0.0944	10000	delly	truth	s2	7
INS	10	10	0	633	1	0.0156	0.0307	10000	delly	truth	s2	7
DEL	1	1	0	663	1	0.0015	0.003	10000	delly	truth	s2	7
INV	88	88	3	600	0.967	0.1279	0.2259	10000	delly	truth	s2	7
Total	1800	1801	87	194	0.9539	0.9028	0.9276	0	bayestyper	truth	s2	7
INS	580	580	33	63	0.9462	0.902	0.9236	0	bayestyper	truth	s2	7
DEL	594	594	22	70	0.9643	0.8946	0.9281	0	bayestyper	truth	s2	7
INV	626	627	32	61	0.9514	0.9113	0.9309	0	bayestyper	truth	s2	7
Total	1800	1801	87	194	0.9539	0.9028	0.9276	3	bayestyper	truth	s2	7
INS	580	580	33	63	0.9462	0.902	0.9236	3	bayestyper	truth	s2	7
DEL	594	594	22	70	0.9643	0.8946	0.9281	3	bayestyper	truth	s2	7
INV	626	627	32	61	0.9514	0.9113	0.9309	3	bayestyper	truth	s2	7
Total	1672	1673	48	322	0.9721	0.8386	0.9004	10	bayestyper	truth	s2	7
INS	536	536	19	107	0.9658	0.8336	0.8948	10	bayestyper	truth	s2	7
DEL	564	564	14	100	0.9758	0.8494	0.9082	10	bayestyper	truth	s2	7
INV	572	573	15	115	0.9744	0.8328	0.8981	10	bayestyper	truth	s2	7
Total	1494	1494	26	501	0.9829	0.7489	0.8501	22	bayestyper	truth	s2	7
INS	491	491	11	152	0.9781	0.7636	0.8576	22	bayestyper	truth	s2	7
DEL	512	512	8	152	0.9846	0.7711	0.8649	22	bayestyper	truth	s2	7
INV	491	491	7	197	0.9859	0.7137	0.828	22	bayestyper	truth	s2	7
Total	1318	1318	16	677	0.988	0.6607	0.7919	99	bayestyper	truth	s2	7
INS	448	448	8	195	0.9825	0.6967	0.8153	99	bayestyper	truth	s2	7
DEL	456	456	5	208	0.9892	0.6867	0.8106	99	bayestyper	truth	s2	7
INV	414	414	3	274	0.9928	0.6017	0.7493	99	bayestyper	truth	s2	7
Total	433	450	227	1539	0.6561	0.2262	0.3364	0	toilvg-symb	calls	s0	1
INS	172	173	68	504	0.7167	0.2555	0.3767	0	toilvg-symb	calls	s0	1
DEL	217	225	90	444	0.7068	0.3363	0.4558	0	toilvg-symb	calls	s0	1
INV	44	52	69	591	0.3894	0.0809	0.134	0	toilvg-symb	calls	s0	1
Total	433	450	227	1539	0.6561	0.2262	0.3364	4	toilvg-symb	calls	s0	1
INS	172	173	68	504	0.7167	0.2555	0.3767	4	toilvg-symb	calls	s0	1
DEL	217	225	90	444	0.7068	0.3363	0.4558	4	toilvg-symb	calls	s0	1
INV	44	52	69	591	0.3894	0.0809	0.134	4	toilvg-symb	calls	s0	1
Total	385	399	209	1590	0.6481	0.2006	0.3064	32.2322	toilvg-symb	calls	s0	1
INS	168	169	65	508	0.721	0.2496	0.3708	32.2322	toilvg-symb	calls	s0	1
DEL	176	181	78	488	0.6929	0.2706	0.3892	32.2322	toilvg-symb	calls	s0	1
INV	41	49	66	594	0.3832	0.0762	0.1271	32.2322	toilvg-symb	calls	s0	1
Total	373	385	197	1604	0.6544	0.1936	0.2988	34	toilvg-symb	calls	s0	1
INS	167	168	59	509	0.7389	0.2482	0.3716	34	toilvg-symb	calls	s0	1
DEL	165	170	73	499	0.6933	0.2541	0.3719	34	toilvg-symb	calls	s0	1
INV	41	47	65	596	0.3868	0.0731	0.123	34	toilvg-symb	calls	s0	1
Total	318	327	157	1662	0.6695	0.1644	0.264	36	toilvg-symb	calls	s0	1
INS	151	152	47	525	0.7626	0.2245	0.3469	36	toilvg-symb	calls	s0	1
DEL	128	131	46	538	0.7356	0.1958	0.3093	36	toilvg-symb	calls	s0	1
INV	39	44	64	599	0.3786	0.0684	0.1159	36	toilvg-symb	calls	s0	1
Total	280	287	125	1702	0.6914	0.1443	0.2388	39	toilvg-symb	calls	s0	1
INS	144	145	33	532	0.8136	0.2142	0.3391	39	toilvg-symb	calls	s0	1
DEL	103	105	35	564	0.7464	0.157	0.2594	39	toilvg-symb	calls	s0	1
INV	33	37	57	606	0.3667	0.0575	0.0994	39	toilvg-symb	calls	s0	1
Total	230	236	98	1753	0.7012	0.1187	0.203	40.9615	toilvg-symb	calls	s0	1
INS	128	128	25	549	0.8366	0.1891	0.3085	40.9615	toilvg-symb	calls	s0	1
DEL	70	72	18	597	0.7955	0.1076	0.1896	40.9615	toilvg-symb	calls	s0	1
INV	32	36	55	607	0.3678	0.056	0.0972	40.9615	toilvg-symb	calls	s0	1
Total	186	191	75	1798	0.7126	0.096	0.1692	51.26222	toilvg-symb	calls	s0	1
INS	100	100	18	577	0.8475	0.1477	0.2516	51.26222	toilvg-symb	calls	s0	1
DEL	68	70	17	599	0.8	0.1046	0.185	51.26222	toilvg-symb	calls	s0	1
INV	18	21	40	622	0.3103	0.0327	0.0592	51.26222	toilvg-symb	calls	s0	1
Total	141	146	54	1843	0.7231	0.0734	0.1333	62	toilvg-symb	calls	s0	1
INS	71	71	14	606	0.8353	0.1049	0.1864	62	toilvg-symb	calls	s0	1
DEL	59	61	15	608	0.7973	0.0912	0.1637	62	toilvg-symb	calls	s0	1
INV	11	14	25	629	0.3056	0.0218	0.0407	62	toilvg-symb	calls	s0	1
Total	93	96	35	1893	0.7266	0.0483	0.0906	69.03904	toilvg-symb	calls	s0	1
INS	48	48	9	629	0.8421	0.0709	0.1308	69.03904	toilvg-symb	calls	s0	1
DEL	37	38	12	631	0.7551	0.0568	0.1057	69.03904	toilvg-symb	calls	s0	1
INV	8	10	14	633	0.3636	0.0156	0.0299	69.03904	toilvg-symb	calls	s0	1
Total	50	52	12	1937	0.8065	0.0261	0.0506	80.34786	toilvg-symb	calls	s0	1
INS	26	26	3	651	0.8966	0.0384	0.0736	80.34786	toilvg-symb	calls	s0	1
DEL	21	21	2	648	0.913	0.0314	0.0607	80.34786	toilvg-symb	calls	s0	1
INV	3	5	7	638	0.3	0.0078	0.0152	80.34786	toilvg-symb	calls	s0	1
Total	1	1	0	1988	1	5e-04	0.001	211.418	toilvg-symb	calls	s0	1
INS	1	1	0	676	1	0.0015	0.003	211.418	toilvg-symb	calls	s0	1
DEL	0	0	0	669	NA	0	NA	211.418	toilvg-symb	calls	s0	1
INV	0	0	0	643	NA	0	NA	211.418	toilvg-symb	calls	s0	1
Total	479	480	243	1509	0.6634	0.2413	0.3539	0	toilvg-symb	truth	s0	1
INS	183	183	59	494	0.7562	0.2703	0.3982	0	toilvg-symb	truth	s0	1
DEL	245	245	98	424	0.7143	0.3662	0.4842	0	toilvg-symb	truth	s0	1
INV	51	52	86	591	0.3723	0.0809	0.1329	0	toilvg-symb	truth	s0	1
Total	479	480	243	1509	0.6634	0.2413	0.3539	4	toilvg-symb	truth	s0	1
INS	183	183	59	494	0.7562	0.2703	0.3982	4	toilvg-symb	truth	s0	1
DEL	245	245	98	424	0.7143	0.3662	0.4842	4	toilvg-symb	truth	s0	1
INV	51	52	86	591	0.3723	0.0809	0.1329	4	toilvg-symb	truth	s0	1
Total	430	431	220	1558	0.6615	0.2167	0.3265	33	toilvg-symb	truth	s0	1
INS	179	179	56	498	0.7617	0.2644	0.3925	33	toilvg-symb	truth	s0	1
DEL	205	205	85	464	0.7069	0.3064	0.4275	33	toilvg-symb	truth	s0	1
INV	46	47	79	596	0.368	0.0731	0.122	33	toilvg-symb	truth	s0	1
Total	412	413	209	1576	0.6634	0.2076	0.3162	34	toilvg-symb	truth	s0	1
INS	176	176	54	501	0.7652	0.26	0.3881	34	toilvg-symb	truth	s0	1
DEL	191	191	77	478	0.7127	0.2855	0.4077	34	toilvg-symb	truth	s0	1
INV	45	46	78	597	0.3659	0.0715	0.1196	34	toilvg-symb	truth	s0	1
Total	337	338	167	1651	0.6687	0.1699	0.271	36.94408	toilvg-symb	truth	s0	1
INS	158	158	44	519	0.7822	0.2334	0.3595	36.94408	toilvg-symb	truth	s0	1
DEL	139	139	51	530	0.7316	0.2078	0.3237	36.94408	toilvg-symb	truth	s0	1
INV	40	41	72	602	0.3571	0.0638	0.1083	36.94408	toilvg-symb	truth	s0	1
Total	297	298	139	1691	0.6812	0.1498	0.2456	40	toilvg-symb	truth	s0	1
INS	148	148	33	529	0.8177	0.2186	0.345	40	toilvg-symb	truth	s0	1
DEL	117	117	41	552	0.7405	0.1749	0.283	40	toilvg-symb	truth	s0	1
INV	32	33	65	610	0.3299	0.0513	0.0888	40	toilvg-symb	truth	s0	1
Total	254	255	106	1734	0.7056	0.1282	0.217	43.15	toilvg-symb	truth	s0	1
INS	134	134	25	543	0.8428	0.1979	0.3205	43.15	toilvg-symb	truth	s0	1
DEL	90	90	25	579	0.7826	0.1345	0.2295	43.15	toilvg-symb	truth	s0	1
INV	30	31	56	612	0.3488	0.0482	0.0847	43.15	toilvg-symb	truth	s0	1
Total	205	206	82	1783	0.7143	0.1036	0.181	54.53262	toilvg-symb	truth	s0	1
INS	96	96	18	581	0.8421	0.1418	0.2427	54.53262	toilvg-symb	truth	s0	1
DEL	86	86	24	583	0.7818	0.1286	0.2209	54.53262	toilvg-symb	truth	s0	1
INV	23	24	40	619	0.3651	0.0373	0.0677	54.53262	toilvg-symb	truth	s0	1
Total	154	155	62	1834	0.713	0.0779	0.1405	65	toilvg-symb	truth	s0	1
INS	70	70	13	607	0.8434	0.1034	0.1842	65	toilvg-symb	truth	s0	1
DEL	71	71	22	598	0.7634	0.1061	0.1863	65	toilvg-symb	truth	s0	1
INV	13	14	27	629	0.325	0.0218	0.0409	65	toilvg-symb	truth	s0	1
Total	104	105	41	1884	0.7172	0.0528	0.0984	71	toilvg-symb	truth	s0	1
INS	48	48	7	629	0.8727	0.0709	0.1311	71	toilvg-symb	truth	s0	1
DEL	49	49	14	620	0.7778	0.0732	0.1338	71	toilvg-symb	truth	s0	1
INV	7	8	20	635	0.2593	0.0124	0.0237	71	toilvg-symb	truth	s0	1
Total	57	58	15	1931	0.7917	0.0292	0.0563	82.32248	toilvg-symb	truth	s0	1
INS	25	25	3	652	0.8929	0.0369	0.0709	82.32248	toilvg-symb	truth	s0	1
DEL	28	28	3	641	0.9032	0.0419	0.0801	82.32248	toilvg-symb	truth	s0	1
INV	4	5	9	638	0.3077	0.0078	0.0152	82.32248	toilvg-symb	truth	s0	1
Total	1	1	0	1988	1	5e-04	0.001	206.707	toilvg-symb	truth	s0	1
INS	1	1	0	676	1	0.0015	0.003	206.707	toilvg-symb	truth	s0	1
DEL	0	0	0	669	NA	0	NA	206.707	toilvg-symb	truth	s0	1
INV	0	0	0	643	NA	0	NA	206.707	toilvg-symb	truth	s0	1
Total	437	450	225	1566	0.6601	0.2232	0.3336	0	toilvg-symb	calls	s1	1
INS	160	161	54	519	0.7477	0.2368	0.3597	0	toilvg-symb	calls	s1	1
DEL	229	235	89	432	0.7201	0.3523	0.4731	0	toilvg-symb	calls	s1	1
INV	48	54	82	615	0.3692	0.0807	0.1324	0	toilvg-symb	calls	s1	1
Total	437	450	225	1566	0.6601	0.2232	0.3336	6	toilvg-symb	calls	s1	1
INS	160	161	54	519	0.7477	0.2368	0.3597	6	toilvg-symb	calls	s1	1
DEL	229	235	89	432	0.7201	0.3523	0.4731	6	toilvg-symb	calls	s1	1
INV	48	54	82	615	0.3692	0.0807	0.1324	6	toilvg-symb	calls	s1	1
Total	398	409	205	1607	0.66	0.2029	0.3104	32	toilvg-symb	calls	s1	1
INS	158	159	51	521	0.756	0.2338	0.3571	32	toilvg-symb	calls	s1	1
DEL	194	198	77	469	0.7159	0.2969	0.4197	32	toilvg-symb	calls	s1	1
INV	46	52	77	617	0.374	0.0777	0.1287	32	toilvg-symb	calls	s1	1
Total	375	385	188	1631	0.6661	0.191	0.2969	34	toilvg-symb	calls	s1	1
INS	154	155	46	525	0.77	0.2279	0.3517	34	toilvg-symb	calls	s1	1
DEL	175	179	67	488	0.7231	0.2684	0.3915	34	toilvg-symb	calls	s1	1
INV	46	51	75	618	0.3802	0.0762	0.127	34	toilvg-symb	calls	s1	1
Total	315	321	152	1695	0.6745	0.1592	0.2576	36.86221	toilvg-symb	calls	s1	1
INS	138	139	37	541	0.7886	0.2044	0.3247	36.86221	toilvg-symb	calls	s1	1
DEL	131	131	44	536	0.7486	0.1964	0.3112	36.86221	toilvg-symb	calls	s1	1
INV	46	51	71	618	0.3932	0.0762	0.1277	36.86221	toilvg-symb	calls	s1	1
Total	272	278	127	1738	0.6817	0.1379	0.2294	39.27092	toilvg-symb	calls	s1	1
INS	132	133	30	547	0.8148	0.1956	0.3155	39.27092	toilvg-symb	calls	s1	1
DEL	100	100	29	567	0.7752	0.1499	0.2512	39.27092	toilvg-symb	calls	s1	1
INV	40	45	68	624	0.3704	0.0673	0.1139	39.27092	toilvg-symb	calls	s1	1
Total	226	231	106	1785	0.6807	0.1146	0.1962	42.52405	toilvg-symb	calls	s1	1
INS	115	116	24	564	0.8273	0.1706	0.2829	42.52405	toilvg-symb	calls	s1	1
DEL	77	77	17	590	0.8191	0.1154	0.2023	42.52405	toilvg-symb	calls	s1	1
INV	34	38	65	631	0.3434	0.0568	0.0975	42.52405	toilvg-symb	calls	s1	1
Total	190	193	78	1823	0.709	0.0957	0.1686	50.95968	toilvg-symb	calls	s1	1
INS	93	94	17	586	0.8455	0.1382	0.2376	50.95968	toilvg-symb	calls	s1	1
DEL	75	75	17	592	0.8152	0.1124	0.1976	50.95968	toilvg-symb	calls	s1	1
INV	22	24	44	645	0.3333	0.0359	0.0648	50.95968	toilvg-symb	calls	s1	1
Total	149	150	53	1866	0.7376	0.0744	0.1352	62.32637	toilvg-symb	calls	s1	1
INS	76	77	12	603	0.8636	0.1132	0.2002	62.32637	toilvg-symb	calls	s1	1
DEL	63	63	15	604	0.8077	0.0945	0.1692	62.32637	toilvg-symb	calls	s1	1
INV	10	10	26	659	0.2778	0.0149	0.0283	62.32637	toilvg-symb	calls	s1	1
Total	105	106	31	1910	0.7721	0.0526	0.0985	73	toilvg-symb	calls	s1	1
INS	60	61	6	619	0.9091	0.0897	0.1633	73	toilvg-symb	calls	s1	1
DEL	39	39	6	628	0.8667	0.0585	0.1096	73	toilvg-symb	calls	s1	1
INV	6	6	19	663	0.24	0.009	0.0173	73	toilvg-symb	calls	s1	1
Total	58	58	10	1958	0.8529	0.0288	0.0557	88.02077	toilvg-symb	calls	s1	1
INS	39	39	2	641	0.9512	0.0574	0.1083	88.02077	toilvg-symb	calls	s1	1
DEL	17	17	1	650	0.9444	0.0255	0.0497	88.02077	toilvg-symb	calls	s1	1
INV	2	2	7	667	0.2222	0.003	0.0059	88.02077	toilvg-symb	calls	s1	1
Total	1	1	0	2015	1	5e-04	0.001	208.912	toilvg-symb	calls	s1	1
INS	1	1	0	679	1	0.0015	0.003	208.912	toilvg-symb	calls	s1	1
DEL	0	0	0	667	NA	0	NA	208.912	toilvg-symb	calls	s1	1
INV	0	0	0	669	NA	0	NA	208.912	toilvg-symb	calls	s1	1
Total	508	510	230	1506	0.6883	0.253	0.37	0	toilvg-symb	truth	s1	1
INS	190	190	40	490	0.8261	0.2794	0.4176	0	toilvg-symb	truth	s1	1
DEL	260	260	101	407	0.7202	0.3898	0.5058	0	toilvg-symb	truth	s1	1
INV	58	60	89	609	0.3946	0.0897	0.1462	0	toilvg-symb	truth	s1	1
Total	508	510	230	1506	0.6883	0.253	0.37	6	toilvg-symb	truth	s1	1
INS	190	190	40	490	0.8261	0.2794	0.4176	6	toilvg-symb	truth	s1	1
DEL	260	260	101	407	0.7202	0.3898	0.5058	6	toilvg-symb	truth	s1	1
INV	58	60	89	609	0.3946	0.0897	0.1462	6	toilvg-symb	truth	s1	1
Total	462	464	209	1552	0.6885	0.2302	0.345	33	toilvg-symb	truth	s1	1
INS	183	183	39	497	0.8243	0.2691	0.4057	33	toilvg-symb	truth	s1	1
DEL	222	222	86	445	0.7208	0.3328	0.4554	33	toilvg-symb	truth	s1	1
INV	57	59	84	610	0.4043	0.0882	0.1448	33	toilvg-symb	truth	s1	1
Total	446	448	199	1568	0.6915	0.2222	0.3363	34	toilvg-symb	truth	s1	1
INS	178	178	38	502	0.8241	0.2618	0.3974	34	toilvg-symb	truth	s1	1
DEL	211	211	80	456	0.7251	0.3163	0.4405	34	toilvg-symb	truth	s1	1
INV	57	59	81	610	0.413	0.0882	0.1454	34	toilvg-symb	truth	s1	1
Total	370	371	150	1645	0.7115	0.184	0.2924	37	toilvg-symb	truth	s1	1
INS	158	158	30	522	0.8404	0.2324	0.3641	37	toilvg-symb	truth	s1	1
DEL	158	158	53	509	0.7488	0.2369	0.3599	37	toilvg-symb	truth	s1	1
INV	54	55	67	614	0.4463	0.0822	0.1388	37	toilvg-symb	truth	s1	1
Total	322	323	121	1693	0.7269	0.1602	0.2625	39.439	toilvg-symb	truth	s1	1
INS	147	147	27	533	0.8448	0.2162	0.3443	39.439	toilvg-symb	truth	s1	1
DEL	129	129	31	538	0.8062	0.1934	0.312	39.439	toilvg-symb	truth	s1	1
INV	46	47	63	622	0.422	0.0703	0.1205	39.439	toilvg-symb	truth	s1	1
Total	268	269	101	1747	0.7263	0.1334	0.2254	43.4776	toilvg-symb	truth	s1	1
INS	127	127	18	553	0.8759	0.1868	0.3079	43.4776	toilvg-symb	truth	s1	1
DEL	106	106	22	561	0.8281	0.1589	0.2666	43.4776	toilvg-symb	truth	s1	1
INV	35	36	61	633	0.3646	0.0538	0.0938	43.4776	toilvg-symb	truth	s1	1
Total	221	221	75	1795	0.7466	0.1096	0.1911	55.8682	toilvg-symb	truth	s1	1
INS	100	100	12	580	0.8929	0.1471	0.2526	55.8682	toilvg-symb	truth	s1	1
DEL	101	101	21	566	0.8279	0.1514	0.256	55.8682	toilvg-symb	truth	s1	1
INV	20	20	42	649	0.3226	0.0299	0.0547	55.8682	toilvg-symb	truth	s1	1
Total	174	174	49	1842	0.7803	0.0863	0.1554	66.8383	toilvg-symb	truth	s1	1
INS	79	79	7	601	0.9186	0.1162	0.2063	66.8383	toilvg-symb	truth	s1	1
DEL	85	85	16	582	0.8416	0.1274	0.2213	66.8383	toilvg-symb	truth	s1	1
INV	10	10	26	659	0.2778	0.0149	0.0283	66.8383	toilvg-symb	truth	s1	1
Total	116	116	33	1900	0.7785	0.0575	0.1071	73.3822	toilvg-symb	truth	s1	1
INS	66	66	4	614	0.9429	0.0971	0.1761	73.3822	toilvg-symb	truth	s1	1
DEL	44	44	5	623	0.898	0.066	0.123	73.3822	toilvg-symb	truth	s1	1
INV	6	6	24	663	0.2	0.009	0.0172	73.3822	toilvg-symb	truth	s1	1
Total	62	62	13	1954	0.8267	0.0308	0.0594	89.8402	toilvg-symb	truth	s1	1
INS	37	37	2	643	0.9487	0.0544	0.1029	89.8402	toilvg-symb	truth	s1	1
DEL	23	23	1	644	0.9583	0.0345	0.0666	89.8402	toilvg-symb	truth	s1	1
INV	2	2	10	667	0.1667	0.003	0.0059	89.8402	toilvg-symb	truth	s1	1
Total	1	1	0	2015	1	5e-04	0.001	212	toilvg-symb	truth	s1	1
INS	0	0	0	680	NA	0	NA	212	toilvg-symb	truth	s1	1
DEL	1	1	0	666	1	0.0015	0.003	212	toilvg-symb	truth	s1	1
INV	0	0	0	669	NA	0	NA	212	toilvg-symb	truth	s1	1
Total	454	468	230	1527	0.6637	0.2346	0.3467	0	toilvg-symb	calls	s2	1
INS	179	181	60	462	0.749	0.2815	0.4092	0	toilvg-symb	calls	s2	1
DEL	225	232	86	432	0.7235	0.3494	0.4712	0	toilvg-symb	calls	s2	1
INV	50	55	84	633	0.3731	0.0799	0.1316	0	toilvg-symb	calls	s2	1
Total	454	468	230	1527	0.6637	0.2346	0.3467	4	toilvg-symb	calls	s2	1
INS	179	181	60	462	0.749	0.2815	0.4092	4	toilvg-symb	calls	s2	1
DEL	225	232	86	432	0.7235	0.3494	0.4712	4	toilvg-symb	calls	s2	1
INV	50	55	84	633	0.3731	0.0799	0.1316	4	toilvg-symb	calls	s2	1
Total	419	431	209	1564	0.6672	0.216	0.3263	33	toilvg-symb	calls	s2	1
INS	175	176	53	467	0.7675	0.2737	0.4035	33	toilvg-symb	calls	s2	1
DEL	196	202	75	462	0.7232	0.3042	0.4283	33	toilvg-symb	calls	s2	1
INV	48	53	81	635	0.3721	0.077	0.1276	33	toilvg-symb	calls	s2	1
Total	404	415	194	1580	0.6756	0.208	0.3181	34	toilvg-symb	calls	s2	1
INS	174	175	48	468	0.7838	0.2722	0.4041	34	toilvg-symb	calls	s2	1
DEL	182	187	67	477	0.7309	0.2816	0.4066	34	toilvg-symb	calls	s2	1
INV	48	53	79	635	0.378	0.077	0.1279	34	toilvg-symb	calls	s2	1
Total	321	330	161	1665	0.666	0.1654	0.265	36.84392	toilvg-symb	calls	s2	1
INS	162	163	39	480	0.806	0.2535	0.3857	36.84392	toilvg-symb	calls	s2	1
DEL	118	122	45	542	0.7239	0.1837	0.293	36.84392	toilvg-symb	calls	s2	1
INV	41	45	77	643	0.3475	0.0654	0.1101	36.84392	toilvg-symb	calls	s2	1
Total	280	288	132	1707	0.6796	0.1444	0.2382	39.8427	toilvg-symb	calls	s2	1
INS	151	152	32	491	0.8251	0.2364	0.3675	39.8427	toilvg-symb	calls	s2	1
DEL	92	95	33	569	0.736	0.1431	0.2396	39.8427	toilvg-symb	calls	s2	1
INV	37	41	67	647	0.3558	0.0596	0.1021	39.8427	toilvg-symb	calls	s2	1
Total	240	245	105	1750	0.6957	0.1228	0.2088	42.0718	toilvg-symb	calls	s2	1
INS	137	138	28	505	0.8303	0.2146	0.3411	42.0718	toilvg-symb	calls	s2	1
DEL	70	71	14	593	0.8333	0.1069	0.1895	42.0718	toilvg-symb	calls	s2	1
INV	33	36	63	652	0.3438	0.0523	0.0908	42.0718	toilvg-symb	calls	s2	1
Total	193	197	82	1798	0.7018	0.0987	0.1731	50.48152	toilvg-symb	calls	s2	1
INS	111	112	24	531	0.8222	0.1742	0.2875	50.48152	toilvg-symb	calls	s2	1
DEL	65	66	14	598	0.8228	0.0994	0.1774	50.48152	toilvg-symb	calls	s2	1
INV	17	19	44	669	0.2787	0.0276	0.0502	50.48152	toilvg-symb	calls	s2	1
Total	149	150	59	1845	0.7163	0.0752	0.1361	63.0137	toilvg-symb	calls	s2	1
INS	84	84	18	559	0.8235	0.1306	0.2254	63.0137	toilvg-symb	calls	s2	1
DEL	55	56	14	608	0.7971	0.0843	0.1525	63.0137	toilvg-symb	calls	s2	1
INV	10	10	27	678	0.2703	0.0145	0.0275	63.0137	toilvg-symb	calls	s2	1
Total	98	98	42	1897	0.7	0.0491	0.0918	70.95308	toilvg-symb	calls	s2	1
INS	61	61	15	582	0.8026	0.0949	0.1697	70.95308	toilvg-symb	calls	s2	1
DEL	32	32	8	632	0.8	0.0482	0.0909	70.95308	toilvg-symb	calls	s2	1
INV	5	5	19	683	0.2083	0.0073	0.0141	70.95308	toilvg-symb	calls	s2	1
Total	55	55	15	1940	0.7857	0.0276	0.0533	83.49268	toilvg-symb	calls	s2	1
INS	34	34	3	609	0.9189	0.0529	0.1	83.49268	toilvg-symb	calls	s2	1
DEL	19	19	3	645	0.8636	0.0286	0.0554	83.49268	toilvg-symb	calls	s2	1
INV	2	2	9	686	0.1818	0.0029	0.0057	83.49268	toilvg-symb	calls	s2	1
Total	1	1	0	1994	1	5e-04	0.001	159.925	toilvg-symb	calls	s2	1
INS	1	1	0	642	1	0.0016	0.0032	159.925	toilvg-symb	calls	s2	1
DEL	0	0	0	664	NA	0	NA	159.925	toilvg-symb	calls	s2	1
INV	0	0	0	688	NA	0	NA	159.925	toilvg-symb	calls	s2	1
Total	508	508	244	1487	0.6755	0.2546	0.3698	0	toilvg-symb	truth	s2	1
INS	205	205	48	438	0.8103	0.3188	0.4576	0	toilvg-symb	truth	s2	1
DEL	244	244	104	420	0.7011	0.3675	0.4822	0	toilvg-symb	truth	s2	1
INV	59	59	92	629	0.3907	0.0858	0.1407	0	toilvg-symb	truth	s2	1
Total	508	508	244	1487	0.6755	0.2546	0.3698	4	toilvg-symb	truth	s2	1
INS	205	205	48	438	0.8103	0.3188	0.4576	4	toilvg-symb	truth	s2	1
DEL	244	244	104	420	0.7011	0.3675	0.4822	4	toilvg-symb	truth	s2	1
INV	59	59	92	629	0.3907	0.0858	0.1407	4	toilvg-symb	truth	s2	1
Total	467	467	222	1528	0.6778	0.2341	0.348	33	toilvg-symb	truth	s2	1
INS	197	197	46	446	0.8107	0.3064	0.4447	33	toilvg-symb	truth	s2	1
DEL	214	214	91	450	0.7016	0.3223	0.4417	33	toilvg-symb	truth	s2	1
INV	56	56	85	632	0.3972	0.0814	0.1351	33	toilvg-symb	truth	s2	1
Total	413	413	192	1582	0.6826	0.207	0.3177	35	toilvg-symb	truth	s2	1
INS	195	195	45	448	0.8125	0.3033	0.4417	35	toilvg-symb	truth	s2	1
DEL	163	163	66	501	0.7118	0.2455	0.3651	35	toilvg-symb	truth	s2	1
INV	55	55	81	633	0.4044	0.0799	0.1334	35	toilvg-symb	truth	s2	1
Total	364	364	162	1631	0.692	0.1825	0.2888	37.13072	toilvg-symb	truth	s2	1
INS	184	184	36	459	0.8364	0.2862	0.4265	37.13072	toilvg-symb	truth	s2	1
DEL	135	135	51	529	0.7258	0.2033	0.3176	37.13072	toilvg-symb	truth	s2	1
INV	45	45	75	643	0.375	0.0654	0.1114	37.13072	toilvg-symb	truth	s2	1
Total	320	320	133	1675	0.7064	0.1604	0.2614	40	toilvg-symb	truth	s2	1
INS	166	166	30	477	0.8469	0.2582	0.3957	40	toilvg-symb	truth	s2	1
DEL	112	112	36	552	0.7568	0.1687	0.2759	40	toilvg-symb	truth	s2	1
INV	42	42	67	646	0.3853	0.061	0.1053	40	toilvg-symb	truth	s2	1
Total	269	269	107	1726	0.7154	0.1348	0.2269	45.3887	toilvg-symb	truth	s2	1
INS	143	143	27	500	0.8412	0.2224	0.3518	45.3887	toilvg-symb	truth	s2	1
DEL	94	94	20	570	0.8246	0.1416	0.2417	45.3887	toilvg-symb	truth	s2	1
INV	32	32	60	656	0.3478	0.0465	0.082	45.3887	toilvg-symb	truth	s2	1
Total	214	214	86	1781	0.7133	0.1073	0.1865	56.6323	toilvg-symb	truth	s2	1
INS	109	109	22	534	0.8321	0.1695	0.2816	56.6323	toilvg-symb	truth	s2	1
DEL	90	90	20	574	0.8182	0.1355	0.2325	56.6323	toilvg-symb	truth	s2	1
