type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INS	0	0	0	677	NA	0	NA	21	svtyper	calls	s0	3
DEL	8	8	0	661	1	0.012	0.0237	21	svtyper	calls	s0	3
INV	23	23	0	620	1	0.0358	0.0691	21	svtyper	calls	s0	3
Total	13	13	0	1976	1	0.0065	0.0129	27	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	27	svtyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	27	svtyper	calls	s0	3
INV	8	8	0	635	1	0.0124	0.0245	27	svtyper	calls	s0	3
Total	5	5	0	1984	1	0.0025	0.005	35	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	35	svtyper	calls	s0	3
DEL	1	1	0	668	1	0.0015	0.003	35	svtyper	calls	s0	3
INV	4	4	0	639	1	0.0062	0.0123	35	svtyper	calls	s0	3
Total	3	3	0	1986	1	0.0015	0.003	45	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	45	svtyper	calls	s0	3
DEL	0	0	0	669	NA	0	NA	45	svtyper	calls	s0	3
INV	3	3	0	640	1	0.0047	0.0094	45	svtyper	calls	s0	3
Total	1	1	0	1988	1	5e-04	0.001	50	svtyper	calls	s0	3
INS	0	0	0	677	NA	0	NA	50	svtyper	calls	s0	3
DEL	0	0	0	669	NA	0	NA	50	svtyper	calls	s0	3
INV	1	1	0	642	1	0.0016	0.0032	50	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	60	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	60	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	60	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	60	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	75	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	75	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	75	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	75	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	90	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	90	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	90	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	90	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	99	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	99	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	99	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	99	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	110	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	110	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	110	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	110	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	133	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	133	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	133	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	133	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	167	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	167	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	167	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	167	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	180	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	180	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	180	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	180	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	250	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	250	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	250	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	250	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	350	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	350	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	350	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	350	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	450	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	450	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	450	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	450	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	550	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	550	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	550	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	550	svtyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	650	svtyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	650	svtyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	650	svtyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	650	svtyper	calls	s0	3
Total	538	539	0	1450	1	0.271	0.4264	0	delly	calls	s0	3
INS	75	75	0	602	1	0.1108	0.1995	0	delly	calls	s0	3
DEL	91	91	0	578	1	0.136	0.2394	0	delly	calls	s0	3
INV	372	373	0	270	1	0.5801	0.7343	0	delly	calls	s0	3
Total	538	539	0	1450	1	0.271	0.4264	2	delly	calls	s0	3
INS	75	75	0	602	1	0.1108	0.1995	2	delly	calls	s0	3
DEL	91	91	0	578	1	0.136	0.2394	2	delly	calls	s0	3
INV	372	373	0	270	1	0.5801	0.7343	2	delly	calls	s0	3
Total	538	539	0	1450	1	0.271	0.4264	3	delly	calls	s0	3
INS	75	75	0	602	1	0.1108	0.1995	3	delly	calls	s0	3
DEL	91	91	0	578	1	0.136	0.2394	3	delly	calls	s0	3
INV	372	373	0	270	1	0.5801	0.7343	3	delly	calls	s0	3
Total	538	539	0	1450	1	0.271	0.4264	4	delly	calls	s0	3
INS	75	75	0	602	1	0.1108	0.1995	4	delly	calls	s0	3
DEL	91	91	0	578	1	0.136	0.2394	4	delly	calls	s0	3
INV	372	373	0	270	1	0.5801	0.7343	4	delly	calls	s0	3
Total	538	539	0	1450	1	0.271	0.4264	5	delly	calls	s0	3
INS	75	75	0	602	1	0.1108	0.1995	5	delly	calls	s0	3
DEL	91	91	0	578	1	0.136	0.2394	5	delly	calls	s0	3
INV	372	373	0	270	1	0.5801	0.7343	5	delly	calls	s0	3
Total	500	501	0	1488	1	0.2519	0.4024	7	delly	calls	s0	3
INS	66	66	0	611	1	0.0975	0.1777	7	delly	calls	s0	3
DEL	77	77	0	592	1	0.1151	0.2064	7	delly	calls	s0	3
INV	357	358	0	285	1	0.5568	0.7153	7	delly	calls	s0	3
Total	391	392	0	1597	1	0.1971	0.3293	10	delly	calls	s0	3
INS	57	57	0	620	1	0.0842	0.1553	10	delly	calls	s0	3
DEL	62	62	0	607	1	0.0927	0.1697	10	delly	calls	s0	3
INV	272	273	0	370	1	0.4246	0.5961	10	delly	calls	s0	3
Total	357	358	0	1631	1	0.18	0.3051	12	delly	calls	s0	3
INS	44	44	0	633	1	0.065	0.1221	12	delly	calls	s0	3
DEL	51	51	0	618	1	0.0762	0.1416	12	delly	calls	s0	3
INV	262	263	0	380	1	0.409	0.5806	12	delly	calls	s0	3
Total	286	287	0	1702	1	0.1443	0.2522	14	delly	calls	s0	3
INS	33	33	0	644	1	0.0487	0.0929	14	delly	calls	s0	3
DEL	47	47	0	622	1	0.0703	0.1314	14	delly	calls	s0	3
INV	206	207	0	436	1	0.3219	0.487	14	delly	calls	s0	3
Total	238	239	0	1750	1	0.1202	0.2146	21	delly	calls	s0	3
INS	25	25	0	652	1	0.0369	0.0712	21	delly	calls	s0	3
DEL	36	36	0	633	1	0.0538	0.1021	21	delly	calls	s0	3
INV	177	178	0	465	1	0.2768	0.4336	21	delly	calls	s0	3
Total	197	198	0	1791	1	0.0995	0.181	27	delly	calls	s0	3
INS	14	14	0	663	1	0.0207	0.0406	27	delly	calls	s0	3
DEL	23	23	0	646	1	0.0344	0.0665	27	delly	calls	s0	3
INV	160	161	0	482	1	0.2504	0.4005	27	delly	calls	s0	3
Total	176	177	0	1812	1	0.089	0.1635	35	delly	calls	s0	3
INS	10	10	0	667	1	0.0148	0.0292	35	delly	calls	s0	3
DEL	12	12	0	657	1	0.0179	0.0352	35	delly	calls	s0	3
INV	154	155	0	488	1	0.2411	0.3885	35	delly	calls	s0	3
Total	170	171	0	1818	1	0.086	0.1584	45	delly	calls	s0	3
INS	10	10	0	667	1	0.0148	0.0292	45	delly	calls	s0	3
DEL	12	12	0	657	1	0.0179	0.0352	45	delly	calls	s0	3
INV	148	149	0	494	1	0.2317	0.3762	45	delly	calls	s0	3
Total	147	148	0	1841	1	0.0744	0.1385	50	delly	calls	s0	3
INS	10	10	0	667	1	0.0148	0.0292	50	delly	calls	s0	3
DEL	10	10	0	659	1	0.0149	0.0294	50	delly	calls	s0	3
INV	127	128	0	515	1	0.1991	0.3321	50	delly	calls	s0	3
Total	81	82	0	1907	1	0.0412	0.0791	60	delly	calls	s0	3
INS	2	2	0	675	1	0.003	0.006	60	delly	calls	s0	3
DEL	3	3	0	666	1	0.0045	0.009	60	delly	calls	s0	3
INV	76	77	0	566	1	0.1198	0.214	60	delly	calls	s0	3
Total	79	80	0	1909	1	0.0402	0.0773	75	delly	calls	s0	3
INS	1	1	0	676	1	0.0015	0.003	75	delly	calls	s0	3
DEL	2	2	0	667	1	0.003	0.006	75	delly	calls	s0	3
INV	76	77	0	566	1	0.1198	0.214	75	delly	calls	s0	3
Total	76	77	0	1912	1	0.0387	0.0745	90	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	90	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	90	delly	calls	s0	3
INV	76	77	0	566	1	0.1198	0.214	90	delly	calls	s0	3
Total	72	73	0	1916	1	0.0367	0.0708	99	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	99	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	99	delly	calls	s0	3
INV	72	73	0	570	1	0.1135	0.2039	99	delly	calls	s0	3
Total	12	12	0	1977	1	0.006	0.0119	110	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	110	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	110	delly	calls	s0	3
INV	12	12	0	631	1	0.0187	0.0367	110	delly	calls	s0	3
Total	12	12	0	1977	1	0.006	0.0119	133	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	133	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	133	delly	calls	s0	3
INV	12	12	0	631	1	0.0187	0.0367	133	delly	calls	s0	3
Total	6	6	0	1983	1	0.003	0.006	167	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	167	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	167	delly	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	167	delly	calls	s0	3
Total	6	6	0	1983	1	0.003	0.006	180	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	180	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	180	delly	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	180	delly	calls	s0	3
Total	6	6	0	1983	1	0.003	0.006	250	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	250	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	250	delly	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	250	delly	calls	s0	3
Total	6	6	0	1983	1	0.003	0.006	350	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	350	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	350	delly	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	350	delly	calls	s0	3
Total	6	6	0	1983	1	0.003	0.006	450	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	450	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	450	delly	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	450	delly	calls	s0	3
Total	6	6	0	1983	1	0.003	0.006	550	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	550	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	550	delly	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	550	delly	calls	s0	3
Total	6	6	0	1983	1	0.003	0.006	650	delly	calls	s0	3
INS	0	0	0	677	NA	0	NA	650	delly	calls	s0	3
DEL	0	0	0	669	NA	0	NA	650	delly	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	650	delly	calls	s0	3
Total	339	339	2	1650	0.9941	0.1704	0.2909	0	bayestyper	calls	s0	3
INS	257	257	0	420	1	0.3796	0.5503	0	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	0	bayestyper	calls	s0	3
INV	77	77	2	566	0.9747	0.1198	0.2134	0	bayestyper	calls	s0	3
Total	326	326	2	1663	0.9939	0.1639	0.2814	2	bayestyper	calls	s0	3
INS	257	257	0	420	1	0.3796	0.5503	2	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	2	bayestyper	calls	s0	3
INV	64	64	2	579	0.9697	0.0995	0.1805	2	bayestyper	calls	s0	3
Total	284	284	0	1705	1	0.1428	0.2499	3	bayestyper	calls	s0	3
INS	255	255	0	422	1	0.3767	0.5473	3	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	3	bayestyper	calls	s0	3
INV	24	24	0	619	1	0.0373	0.0719	3	bayestyper	calls	s0	3
Total	251	251	0	1738	1	0.1262	0.2241	4	bayestyper	calls	s0	3
INS	240	240	0	437	1	0.3545	0.5234	4	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	4	bayestyper	calls	s0	3
INV	6	6	0	637	1	0.0093	0.0184	4	bayestyper	calls	s0	3
Total	230	230	0	1759	1	0.1156	0.2072	5	bayestyper	calls	s0	3
INS	225	225	0	452	1	0.3323	0.4988	5	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	5	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	5	bayestyper	calls	s0	3
Total	205	205	0	1784	1	0.1031	0.1869	7	bayestyper	calls	s0	3
INS	200	200	0	477	1	0.2954	0.4561	7	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	7	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	7	bayestyper	calls	s0	3
Total	176	176	0	1813	1	0.0885	0.1626	10	bayestyper	calls	s0	3
INS	171	171	0	506	1	0.2526	0.4033	10	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	10	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	10	bayestyper	calls	s0	3
Total	168	168	0	1821	1	0.0845	0.1558	12	bayestyper	calls	s0	3
INS	163	163	0	514	1	0.2408	0.3881	12	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	12	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	12	bayestyper	calls	s0	3
Total	158	158	0	1831	1	0.0794	0.1471	14	bayestyper	calls	s0	3
INS	153	153	0	524	1	0.226	0.3687	14	bayestyper	calls	s0	3
DEL	5	5	0	664	1	0.0075	0.0149	14	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	14	bayestyper	calls	s0	3
Total	140	140	0	1849	1	0.0704	0.1315	21	bayestyper	calls	s0	3
INS	136	136	0	541	1	0.2009	0.3346	21	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	21	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	21	bayestyper	calls	s0	3
Total	132	132	0	1857	1	0.0664	0.1245	27	bayestyper	calls	s0	3
INS	128	128	0	549	1	0.1891	0.3181	27	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	27	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	27	bayestyper	calls	s0	3
Total	122	122	0	1867	1	0.0613	0.1155	35	bayestyper	calls	s0	3
INS	118	118	0	559	1	0.1743	0.2969	35	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	35	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	35	bayestyper	calls	s0	3
Total	120	120	0	1869	1	0.0603	0.1137	45	bayestyper	calls	s0	3
INS	116	116	0	561	1	0.1713	0.2925	45	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	45	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	45	bayestyper	calls	s0	3
Total	120	120	0	1869	1	0.0603	0.1137	50	bayestyper	calls	s0	3
INS	116	116	0	561	1	0.1713	0.2925	50	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	50	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	50	bayestyper	calls	s0	3
Total	120	120	0	1869	1	0.0603	0.1137	60	bayestyper	calls	s0	3
INS	116	116	0	561	1	0.1713	0.2925	60	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	60	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	60	bayestyper	calls	s0	3
Total	120	120	0	1869	1	0.0603	0.1137	75	bayestyper	calls	s0	3
INS	116	116	0	561	1	0.1713	0.2925	75	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	75	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	75	bayestyper	calls	s0	3
Total	120	120	0	1869	1	0.0603	0.1137	90	bayestyper	calls	s0	3
INS	116	116	0	561	1	0.1713	0.2925	90	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	90	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	90	bayestyper	calls	s0	3
Total	120	120	0	1869	1	0.0603	0.1137	99	bayestyper	calls	s0	3
INS	116	116	0	561	1	0.1713	0.2925	99	bayestyper	calls	s0	3
DEL	4	4	0	665	1	0.006	0.0119	99	bayestyper	calls	s0	3
INV	0	0	0	643	NA	0	NA	99	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	110	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	133	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	167	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	180	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	250	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	350	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	450	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	550	bayestyper	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	650	bayestyper	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	0	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	0	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	0	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	0	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	2	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	2	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	2	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	2	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	3	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	3	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	3	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	3	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	4	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	4	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	4	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	4	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	5	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	5	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	5	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	5	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	7	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	7	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	7	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	7	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	10	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	10	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	10	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	10	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	12	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	12	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	12	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	12	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	14	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	14	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	14	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	14	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	21	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	21	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	21	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	21	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	27	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	27	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	27	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	27	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	35	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	35	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	35	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	35	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	45	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	45	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	45	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	45	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	50	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	50	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	50	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	50	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	60	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	60	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	60	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	60	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	75	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	75	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	75	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	75	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	90	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	90	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	90	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	90	paragraph	calls	s0	3
Total	1701	1735	0	254	1	0.8723	0.9318	99	paragraph	calls	s0	3
INS	621	625	0	52	1	0.9232	0.9601	99	paragraph	calls	s0	3
DEL	526	542	0	127	1	0.8102	0.8951	99	paragraph	calls	s0	3
INV	554	568	0	75	1	0.8834	0.9381	99	paragraph	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	110	paragraph	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	3
DEL	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	3
INS	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	3
INV	NA	NA	NA	NA	NA	NA	NA	133	paragraph	calls	s0	3
Total	NA	NA	NA	NA	NA	NA	NA	167	paragraph	calls	s0	3
